Price,Close,High,Low,Open,Volume
Ticker,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L
Date,,,,,
2020-08-26,1449.066162109375,1449.066162109375,1400.1314674550956,1410.11813983352,916213
2020-08-27,1446.070068359375,1469.5387469549864,1429.592059983733,1452.5614049922037,1153578
2020-08-28,1442.5745849609375,1463.0472599292304,1436.582582531193,1455.5572568920502,1201240
2020-09-01,1397.1353759765625,1448.5667354210177,1377.661366089827,1443.0740659657847,3628906
2020-09-02,1454.059326171875,1457.5546610905574,1414.1126413869333,1418.1073098654274,1287981
2020-09-03,1465.044677734375,1512.9806999097327,1452.561338626209,1458.054007833802,969982
2020-09-04,1464.0458984375,1492.008575897425,1444.0725573946966,1451.5625602857478,761447
2020-09-07,1494.50537109375,1502.4947081928144,1469.0393590904819,1470.038026227865,1448418
2020-09-08,1498.0008544921875,1507.9875268554688,1480.5241778564455,1503.4935242919923,1182823
2020-09-09,1479.5252685546875,1508.9859472062994,1478.5266014817514,1501.9952776957475,850624
2020-09-10,1492.508056640625,1501.9953945717632,1450.064702738165,1477.5280493809332,930092
2020-09-11,1547.9339599609375,1559.4186312767768,1495.5039387364543,1495.5039387364543,1117120
2020-09-14,1557.4212646484375,1573.9991132987639,1548.932594722492,1556.4225975983263,1127160
2020-09-15,1581.389404296875,1584.8847392605878,1557.4213931171307,1558.9193938158649,856719
2020-09-16,1598.865966796875,1605.3573027020466,1559.9179513658455,1580.8899596748615,1181374
2020-09-17,1604.358642578125,1621.335982711227,1573.3999635118805,1583.386634178411,1376177
2020-09-18,1572.900634765625,1603.359980391245,1570.90330062624,1597.8673115079366,2478976
2020-09-21,1498.4998779296875,1591.3759116834103,1483.2871508840342,1591.3759116834103,1312447
2020-09-22,1533.9527587890625,1549.4320997794468,1498.5000745852788,1508.9860797723134,1047600
2020-09-23,1525.4639892578125,1598.8660208194815,1522.9673215176197,1569.9046750332448,1358780
2020-09-24,1530.9569091796875,1565.9102632705478,1500.497557757652,1503.992893166738,659154
2020-09-25,1542.44140625,1561.094489738215,1504.4920547203787,1541.4427391044837,784494
2020-09-28,1581.888671875,1590.8766756924717,1539.4453205147174,1566.9086655125475,1075919
2020-09-29,1589.378662109375,1601.362667101717,1569.4053204554714,1579.391991282423,1113148
2020-09-30,1551.9287109375,1588.87939453125,1537.4480376372467,1577.3947226034627,1309534
