Price,Close,High,Low,Open,Volume
Ticker,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA
Date,,,,,
2020-11-10,432.6427307128906,435.97425671808134,420.27500134606294,421.5071893711594,926951
2020-11-11,444.87353515625,446.7903122404104,432.36889961647745,432.36889961647745,630882
2020-11-12,431.5930480957031,445.4211795539135,431.18230021031474,439.990315915356,602791
2020-11-13,428.7635498046875,434.24004006296985,426.61858554921963,430.8172336515434,485569
2020-11-16,435.65472412109375,438.21043590783785,428.99167310628286,433.6010405796275,497178
2020-11-17,433.55548095703125,437.5259419851907,431.2279837275257,435.01588393754474,364093
2020-11-18,443.7325744628906,444.8735098224347,432.87087541100493,434.19437157002284,538478
2020-11-19,446.01446533203125,447.20105487248514,441.63328449539597,442.4547524204065,499206
2020-11-20,449.57415771484375,451.490934688922,444.3258550634854,445.01041627888,684052
2020-11-23,449.528564453125,455.2788679427604,449.528564453125,452.2668095157836,466197
2020-11-24,451.67352294921875,452.8600846527632,445.46681750603153,451.8104296296479,485818
2020-11-25,451.0802307128906,454.27484983166505,450.0762019903022,451.1714832609611,544696
2020-11-26,452.4950256347656,454.73127038802045,450.89771591240384,453.81852197524233,286541
2020-11-27,452.7231750488281,455.9177942276001,450.5782108863932,451.35405254364014,586217
2020-11-30,440.76611328125,455.50699157746146,440.76611328125,448.20500576089944,1134522
2020-12-01,455.2934265136719,455.2934265136719,445.44057430426676,446.35711869583935,514698
2020-12-02,456.30157470703125,456.39323472903595,453.00200970984304,453.68941791881093,353373
2020-12-03,456.4390563964844,458.7304171213664,454.74344386592935,456.4390563964844,332716
2020-12-04,451.1689147949219,457.3097725634521,448.74007808493707,455.98077218989056,542580
2020-12-07,452.4979248046875,452.4979248046875,446.3112508794075,450.57317621156915,375438
2020-12-08,453.18536376953125,455.3850646091937,449.0150702063473,450.98563495915505,323359
2020-12-09,456.4390563964844,457.3556006864372,453.41447142792504,456.75985249211027,411414
2020-12-10,459.188720703125,460.47187720276344,453.5519785281576,456.8515437920234,466149
2020-12-11,458.6387634277344,461.8466684868402,454.2393619635313,457.63055910073,382300
2020-12-14,466.7043762207031,469.45400916472755,457.44727304834487,459.7386338350319,433394
2020-12-15,464.87127685546875,472.2036312035316,464.87127685546875,467.89586183575983,535189
2020-12-16,462.8548889160156,471.83701220570447,460.9301402194499,466.97933842120784,398944
2020-12-17,460.9301452636719,469.08738433573427,460.3802130628187,467.43761570388835,388090
2020-12-18,457.85968017578125,463.31312978587783,456.11825165203396,458.8220684444102,1032272
2020-12-21,449.2900390625,451.9480120094329,443.9740651979211,449.15253503725324,479857
2020-12-22,451.2146911621094,455.0641879280318,447.82349445947176,452.1770793389444,382128
2020-12-23,454.6976318359375,455.43085608605907,449.2900260718324,452.6354071654194,249098
2020-12-24,455.0184631347656,456.94318393290985,452.63544218145097,455.5225513493816,73147
2020-12-28,461.9383239746094,464.2296847086104,455.9807860662067,457.8596906798027,220715
2020-12-29,470.0039367675781,471.74539342869724,464.5963306360197,464.5963306360197,301703
2020-12-30,470.27886962890625,474.0367349170564,468.9957411419051,469.82059746752884,249571
2020-12-31,468.2624816894531,473.6700875162799,467.9875295851465,469.4540060731112,130740
2021-01-04,469.3623046875,475.0448904272341,467.2542640260535,473.12016981057064,343503
2021-01-05,463.9546813964844,472.75348326724776,461.38834087525424,467.0709260566055,303053
2021-01-06,460.38018798828125,469.54563093426106,457.67639910164445,469.1790188105643,439147
2021-01-07,472.2952575683594,475.0448904157685,459.28034553971645,463.0381826919847,458616
2021-01-08,481.4607238769531,481.4607238769531,473.39514498609486,477.06132229479647,458513
2021-01-11,478.8027038574219,481.2773283998436,474.86151911506954,478.4360638074392,394924
2021-01-12,472.7535400390625,479.3526702053174,470.645499331607,478.4361259028216,374428
2021-01-13,469.3623046875,476.8779789922178,467.7125361672994,474.03671409306247,317983
2021-01-14,465.6045227050781,472.20365311280557,465.6045227050781,470.5538844962304,446027
2021-01-15,452.72711181640625,465.78786935046986,451.35229523387324,463.7714605078021,692278
2021-01-18,457.95135498046875,460.0135796603304,452.77288526740307,452.77288526740307,342930
2021-01-19,450.069091796875,460.8384879074048,448.23600309721036,460.1969236449504,468063
